frame_idx,left_hand_x,left_hand_y,right_hand_x,right_hand_y
476,415.7079792022705,537.8981781005859,590.9566497802734,658.5304260253906
477,416.0214328765869,538.5577392578125,591.075611114502,658.5284423828125
478,415.1089668273926,538.9435577392578,590.6884288787842,658.3349609375
479,412.52469062805176,540.911979675293,590.80726146698,656.1924743652344
480,409.9598550796509,541.990852355957,591.8289041519165,656.123046875
481,408.6351442337036,544.515495300293,592.2207641601562,655.8378601074219
482,406.253342628479,553.1320190429688,592.6379442214966,655.0547790527344
483,405.19457817077637,570.812873840332,592.4783420562744,654.8931121826172
484,405.29534339904785,588.4700393676758,592.5416421890259,654.1377258300781
485,406.92265033721924,598.5380172729492,591.8490743637085,653.5860443115234
486,407.8203535079956,609.3350219726562,593.3184099197388,653.3073425292969
487,425.1124906539917,631.8095016479492,594.4670391082764,653.3444976806641
488,431.00322246551514,636.8476104736328,595.4291582107544,653.3573150634766
489,440.51008701324463,649.3160247802734,595.3780460357666,652.4669647216797
490,452.90584087371826,661.6561889648438,595.3189516067505,650.5873870849609
491,463.11995029449463,674.2863464355469,595.0102615356445,649.8554992675781
492,468.9833450317383,675.6924438476562,596.257381439209,649.2851257324219
493,472.738995552063,671.3798522949219,597.6711845397949,649.1579437255859
494,476.32598876953125,666.3739013671875,597.490725517273,648.7283325195312
495,488.4385871887207,648.1554412841797,595.8479690551758,647.9338836669922
496,498.2425117492676,647.816162109375,594.9046468734741,647.6463317871094
497,500.7589817047119,634.0243530273438,596.7708206176758,647.7762603759766
498,505.30689239501953,643.0103302001953,599.6170091629028,647.8910064697266
499,509.63889598846436,636.5293121337891,600.8787202835083,647.9539489746094
500,514.4680738449097,627.916145324707,600.9297466278076,647.6570129394531
501,514.5656204223633,601.9692230224609,598.9620780944824,645.3949737548828
502,509.27789211273193,590.2220916748047,596.9987869262695,645.4555511474609
503,507.14439868927,575.80322265625,595.0974225997925,644.6795654296875
504,506.7523241043091,574.2055130004883,597.8875637054443,645.9405517578125
505,504.8608732223511,578.2680130004883,594.2471408843994,646.7717742919922
506,506.8133068084717,574.1223907470703,592.9981756210327,647.6332092285156
507,507.4754476547241,572.1294403076172,592.5028896331787,647.742919921875
508,508.0103015899658,571.2142181396484,595.4005336761475,647.7765655517578
509,507.4978494644165,570.944938659668,595.1989603042603,648.0451965332031
510,507.0315742492676,567.5874710083008,595.0673389434814,648.3496856689453
511,505.82024574279785,566.3967132568359,597.4496555328369,649.5960998535156
512,504.4492292404175,565.2339935302734,597.3439979553223,650.5631256103516
513,503.87497901916504,564.56298828125,596.6764068603516,652.9014587402344
514,504.0129518508911,564.6832275390625,596.5890312194824,652.8234100341797
515,504.11757946014404,565.0835037231445,596.5969276428223,654.4312286376953
516,504.3139171600342,565.8579635620117,595.9788179397583,658.6949157714844
517,505.1607656478882,566.5810012817383,595.9564161300659,659.3911743164062
518,505.4664945602417,567.0720291137695,594.504075050354,661.700439453125
519,505.4438352584839,567.3812103271484,593.0086469650269,666.1354064941406
520,505.4143953323364,568.7714767456055,592.3573207855225,669.5254516601562
521,505.4906129837036,569.6179962158203,595.1761293411255,669.9363708496094
522,505.53271293640137,571.3041305541992,595.2454805374146,669.2537689208984
523,506.0060691833496,571.9608688354492,594.5155763626099,648.9373779296875
524,505.9882593154907,571.9497680664062,595.1723527908325,646.5538787841797
525,505.98315238952637,571.9401168823242,599.4564628601074,649.4725799560547
526,505.95598697662354,572.0082473754883,599.1503477096558,650.9996032714844
527,503.3578062057495,572.0175933837891,597.8067541122437,654.400634765625
528,499.3343210220337,570.8479690551758,594.1196393966675,660.6228637695312
529,493.6615991592407,570.57861328125,592.0017671585083,674.4049835205078
530,486.4914321899414,563.7525177001953,592.1334314346313,674.2551422119141
531,454.96118545532227,555.8818817138672,593.1061506271362,674.0846252441406
532,444.29084300994873,553.6642456054688,594.0729475021362,666.6316223144531
533,437.0247173309326,548.8430786132812,594.1207981109619,664.1586303710938
534,432.3738098144531,545.8596038818359,593.4920024871826,662.0150756835938
535,425.92140197753906,543.3993530273438,592.9192543029785,661.8241119384766
536,422.7308177947998,540.8076858520508,592.8281450271606,660.9268188476562
537,421.13024711608887,539.3215942382812,591.656813621521,659.9034118652344
538,418.2227325439453,536.999397277832,590.2924919128418,659.1448974609375
539,416.6938304901123,534.9439239501953,590.4168605804443,657.4983215332031
540,417.2918128967285,533.521728515625,589.9064254760742,655.4299926757812
541,416.3074207305908,530.1720428466797,590.0295925140381,654.0690612792969
542,415.69793701171875,530.6947708129883,590.1021194458008,654.2308044433594
543,413.5787773132324,529.5631790161133,589.2521381378174,654.1822052001953
544,412.553915977478,530.1010894775391,589.2919206619263,654.0877532958984
545,412.7342891693115,529.6771240234375,589.3585252761841,654.1105651855469
546,412.64541149139404,529.6304321289062,589.2447996139526,654.2625427246094
547,411.87950134277344,529.1350555419922,587.9021501541138,654.2919921875
548,410.5802392959595,527.5041961669922,587.0123863220215,654.1374206542969
549,408.91465187072754,526.6643142700195,586.2957859039307,652.6335144042969
550,407.80065536499023,521.2520599365234,585.3348255157471,651.6339874267578
551,408.364520072937,517.6730346679688,585.5178165435791,650.1792907714844
552,408.7964630126953,511.3877487182617,584.7429800033569,648.6454772949219
553,409.2497777938843,507.3817443847656,585.3313493728638,648.9292907714844
554,409.8132562637329,508.6320114135742,585.5046844482422,648.9808654785156
555,410.55564880371094,510.71266174316406,586.8115425109863,648.8105773925781
556,410.74185848236084,512.0717239379883,588.3782529830933,648.9555358886719
557,410.8635663986206,512.767333984375,589.352216720581,648.8384246826172
558,411.69801235198975,513.1644821166992,589.4336700439453,648.8542175292969
559,412.86625385284424,513.4038543701172,589.4124269485474,648.5420227050781
560,413.54384422302246,514.1110992431641,588.155951499939,647.3223876953125
561,414.4050693511963,515.1384735107422,587.1307468414307,646.6751098632812
562,414.7256898880005,515.7286834716797,586.9972372055054,646.4964294433594
563,415.1748847961426,515.7691192626953,588.2493782043457,646.2189483642578
564,415.4615592956543,515.775260925293,588.7438488006592,645.9342193603516
565,415.77539920806885,515.844841003418,587.7042245864868,645.704345703125
566,415.9592914581299,516.578483581543,585.4259777069092,642.2554016113281
567,415.9994602203369,518.1166458129883,581.51535987854,642.6683044433594
568,416.2091875076294,518.9791107177734,581.3509941101074,642.8955841064453
569,416.1249876022339,518.8884735107422,568.2848596572876,634.4611358642578
570,415.660343170166,517.1635055541992,566.0136079788208,642.9932403564453
571,414.86937046051025,516.8235397338867,534.8336362838745,642.6530456542969
572,413.4459972381592,513.4041595458984,531.105580329895,626.2049102783203
573,413.1428861618042,511.3443374633789,529.2228841781616,613.9078903198242
574,412.2557830810547,511.79344177246094,531.0770416259766,602.5218963623047
575,412.2319221496582,510.167236328125,526.3766956329346,592.6996994018555
576,412.1504259109497,510.2402114868164,523.766713142395,592.5009155273438
577,410.699200630188,510.5409240722656,525.9568977355957,594.375
578,408.13488006591797,512.3593139648438,522.521481513977,588.9473724365234
579,406.97088718414307,515.190544128418,515.6489324569702,584.8148727416992
580,406.83029651641846,515.9080123901367,512.4230289459229,587.0985794067383
581,406.7438220977783,516.8021774291992,514.6796894073486,582.1858978271484
582,406.99058532714844,516.7020416259766,514.1033792495728,582.1979904174805
583,403.7597894668579,517.6176834106445,510.4455757141113,578.3888626098633
584,405.54086208343506,517.6737213134766,512.1729183197021,582.1640014648438
585,407.83764839172363,516.5167999267578,525.5698442459106,581.4589309692383
586,408.37396144866943,516.5004348754883,524.2051792144775,571.1650848388672
587,408.3849906921387,516.4862823486328,528.9216184616089,572.9689788818359
588,404.0518283843994,517.6110076904297,528.2517528533936,573.7495040893555
589,404.4367790222168,510.7372283935547,533.8133668899536,574.0901565551758
590,405.5641222000122,506.9017791748047,532.4257850646973,580.3945159912109
591,406.42255783081055,507.4998474121094,531.482720375061,582.2980499267578
592,408.034029006958,507.29148864746094,531.1276817321777,585.1031494140625
593,409.0100955963135,506.44775390625,531.1428308486938,587.187385559082
594,409.08695697784424,505.6217956542969,534.9074506759644,585.363655090332
595,401.13624572753906,505.9591293334961,533.8737916946411,586.5340042114258
596,400.3026580810547,506.05125427246094,531.2326097488403,587.3210906982422
597,398.8489866256714,506.23355865478516,530.5842876434326,588.4160232543945
598,403.24931144714355,506.6024398803711,531.4358568191528,584.7236251831055
599,403.9555263519287,505.49510955810547,531.3672351837158,603.0842971801758
600,404.63603496551514,508.67164611816406,531.2303352355957,600.6508255004883
601,405.4900932312012,514.9853515625,531.0964393615723,598.7401580810547
602,402.95851707458496,517.126579284668,530.7216167449951,597.6934051513672
603,404.87563133239746,516.3251495361328,531.2596464157104,593.9921188354492
604,406.79622173309326,515.9114837646484,539.3176460266113,596.3405227661133
605,408.5075569152832,515.526008605957,530.0282764434814,595.974006652832
606,409.340500831604,515.2785491943359,524.0384531021118,596.4191436767578
607,409.2111539840698,515.2084350585938,523.0440616607666,603.0026245117188
608,409.1494846343994,513.5518646240234,521.6042518615723,605.4988479614258
609,409.08687114715576,513.7058258056641,519.6192026138306,610.7780838012695
610,408.5456657409668,515.3879928588867,520.3035306930542,607.6491546630859
611,408.38228702545166,516.1411666870117,520.9913349151611,606.2812042236328
612,408.2089948654175,517.3408889770508,522.1851110458374,604.6315383911133
613,408.1821298599243,517.9973220825195,522.6085138320923,601.2757110595703
614,408.1584405899048,518.3510208129883,521.3089084625244,599.7048187255859
615,408.1413173675537,518.2932281494141,521.0105180740356,600.1899337768555
616,408.1443214416504,515.6538772583008,520.9407377243042,600.1808547973633
617,408.47228050231934,513.4239959716797,521.0827016830444,603.2134246826172
618,408.5154104232788,512.011833190918,519.9810647964478,603.0533981323242
619,408.366322517395,510.4155731201172,518.9670610427856,602.2373580932617
620,408.36241722106934,506.12098693847656,520.7752561569214,600.9311676025391
621,408.54875564575195,507.0514678955078,518.1694793701172,599.4854736328125
622,408.5455799102783,509.3153381347656,517.5693511962891,592.7793502807617
623,408.6420965194702,509.5433807373047,517.7256488800049,593.1163787841797
624,408.7498140335083,509.1973114013672,526.2254619598389,604.233512878418
625,408.7971067428589,508.49925994873047,526.3840341567993,603.7172698974609
626,408.7964630126953,508.511962890625,517.0635938644409,596.9361114501953
627,408.6862564086914,508.4027099609375,513.8836097717285,593.1074905395508
628,408.06535720825195,508.8420104980469,512.611813545227,593.0359649658203
629,407.68967628479004,508.87184143066406,511.24714851379395,593.5616302490234
630,406.77626609802246,509.21932220458984,509.7981119155884,595.6203460693359
631,406.775279045105,509.2351531982422,509.67936515808105,603.8053512573242
632,406.0236167907715,513.8097381591797,506.6675662994385,608.7775421142578
633,406.05932235717773,513.5878372192383,504.6114921569824,604.0261840820312
634,406.23021125793457,513.3994293212891,500.49500942230225,583.8740921020508
635,406.2507677078247,515.2619552612305,496.0467052459717,571.8427276611328
636,405.5758810043335,516.7075347900391,498.79002571105957,569.4741821289062
637,405.03695011138916,517.4557495117188,500.08336544036865,562.1070098876953
638,405.0505542755127,518.827018737793,491.60337924957275,553.0511474609375
639,404.6595525741577,521.4313507080078,453.63853454589844,526.916389465332
640,404.7085189819336,524.4431686401367,450.5684566497803,522.056884765625
641,402.94783115386963,526.9791412353516,430.87027072906494,518.8484954833984
642,401.3368320465088,526.8436813354492,428.81187915802,515.8229446411133
643,399.2671537399292,525.770149230957,431.4155101776123,512.100830078125
644,398.4163999557495,525.1647186279297,428.59635829925537,510.4231643676758
645,397.88596630096436,523.746452331543,428.88813972473145,509.8741149902344
646,397.9058361053467,523.5465240478516,447.96701431274414,517.493896484375
647,398.1047487258911,521.6642379760742,441.57533168792725,514.5280075073242
648,398.3428430557251,520.6893920898438,432.64177322387695,510.7809829711914
649,398.2521629333496,520.7168579101562,429.485821723938,510.6694030761719
650,398.3059358596802,520.3530883789062,431.77732944488525,512.7056121826172
651,398.3562755584717,520.7653045654297,427.6449251174927,514.381217956543
652,390.6595802307129,522.3386764526367,430.69268703460693,515.0502395629883
653,388.3563995361328,522.3078155517578,476.5282917022705,545.3519821166992
654,380.9327745437622,519.6084594726562,475.63475131988525,543.3710861206055
655,373.7140703201294,515.2392578125,426.0125541687012,512.0685958862305
656,369.2482566833496,509.0510559082031,417.42669582366943,506.84715270996094
657,371.11610412597656,509.10755157470703,423.3293151855469,509.34844970703125
658,370.41027545928955,508.5169982910156,419.75154876708984,509.8541259765625
659,368.09439182281494,508.71665954589844,416.5056896209717,509.66407775878906
660,366.37146949768066,508.66172790527344,411.8813467025757,508.84544372558594
661,364.67597007751465,507.43247985839844,407.31034755706787,508.5298156738281
662,365.7459783554077,507.3765182495117,405.634503364563,507.2608947753906
663,367.22960472106934,507.7665710449219,407.30382442474365,506.75296783447266
664,367.87410736083984,508.2046127319336,408.6701202392578,507.2971725463867
665,368.58598709106445,508.2666015625,408.149471282959,507.30350494384766
666,367.5824975967407,508.2275390625,406.5420341491699,506.0022735595703
667,365.6834077835083,506.30558013916016,409.2875862121582,506.2067413330078
668,361.4971446990967,501.9832229614258,409.84209537506104,505.92769622802734
669,346.48183822631836,490.8769989013672,469.05080795288086,555.742073059082
670,339.8685836791992,489.5879364013672,455.3930425643921,539.4097900390625
671,333.2543420791626,485.0928497314453,395.31121730804443,507.8437805175781
672,332.1179223060608,485.9984588623047,399.9784755706787,509.4670104980469
673,335.51681756973267,484.90196228027344,475.74787616729736,554.5577239990234
674,339.3126153945923,487.0423889160156,479.52043533325195,564.2404174804688
675,337.5985336303711,486.27342224121094,469.36636447906494,551.3472747802734
676,339.1487431526184,486.53907775878906,396.54773712158203,501.8174743652344
677,338.2607388496399,487.53936767578125,400.73915004730225,509.53929901123047
678,340.03408670425415,493.10386657714844,410.88927268981934,514.0255737304688
679,338.6526846885681,491.03065490722656,409.5916414260864,517.381477355957
680,342.0593047142029,494.3932342529297,428.4837055206299,518.9586639404297
681,342.2764992713928,494.33753967285156,429.4601583480835,512.7849578857422
682,351.7921829223633,494.5557403564453,429.17189598083496,507.75501251220703
683,348.8875222206116,494.51683044433594,430.4448080062866,509.8937225341797
684,346.8975806236267,485.4181671142578,431.4544343948364,511.4966583251953
685,335.4956388473511,486.3939666748047,430.85121631622314,512.534065246582
686,335.8461928367615,486.8804931640625,425.0798749923706,515.3645706176758
687,331.3741135597229,491.4473342895508,422.62704849243164,521.1348342895508
688,332.87097930908203,510.4150390625,417.84374713897705,529.0006637573242
689,329.0044569969177,494.03392791748047,418.76063346862793,552.6039886474609
690,326.36194467544556,488.38626861572266,423.0076217651367,542.6945114135742
691,325.0940537452698,486.8027877807617,422.51396656036377,539.92919921875
692,326.80309295654297,487.41527557373047,423.7543058395386,533.0524826049805
693,324.18956995010376,486.6874313354492,427.3633575439453,531.9834518432617
694,323.332142829895,485.27339935302734,428.9697217941284,531.7017364501953
695,324.62151288986206,484.91641998291016,428.77527236938477,530.439338684082
696,325.3721237182617,483.6639404296875,428.5063648223877,530.4631805419922
697,331.71181440353394,479.05555725097656,424.0348434448242,525.4734039306641
698,329.7967600822449,480.4338836669922,417.4201726913452,524.4417572021484
699,329.97005224227905,481.22074127197266,409.7577667236328,531.1560821533203
700,328.6222314834595,481.9502258300781,398.0073308944702,527.0242309570312
701,326.49489641189575,483.1584930419922,398.61149311065674,524.1579437255859
702,325.9698700904846,484.4147491455078,396.30955696105957,524.3500518798828
703,322.85104036331177,483.49300384521484,400.43131828308105,539.9912643432617
704,321.48940086364746,481.5029525756836,392.7139377593994,517.0041656494141
705,321.5591812133789,481.25614166259766,400.59388160705566,513.7621307373047
706,319.5591974258423,481.11907958984375,416.96595668792725,510.8638000488281
707,319.40242767333984,480.5739974975586,415.3744840621948,506.96197509765625
708,319.7563076019287,480.4999542236328,414.6495580673218,504.81658935546875
709,319.9634599685669,480.4950714111328,418.5414218902588,503.51585388183594
710,320.32706022262573,480.2825164794922,419.30359840393066,504.5941925048828
711,319.26363945007324,478.9278793334961,418.1830358505249,506.2058639526367
712,319.55454111099243,478.91979217529297,413.0627202987671,506.2368392944336
713,320.4598617553711,479.0204620361328,400.4340648651123,506.6326141357422
714,317.1534490585327,478.9692687988281,392.78371810913086,507.1246337890625
715,317.66695261001587,478.98204803466797,380.4759407043457,499.49012756347656
716,318.4812927246094,479.3633270263672,377.4551725387573,500.38177490234375
717,320.0503635406494,479.3878173828125,374.23686504364014,493.2596969604492
718,323.54461669921875,478.91265869140625,371.530237197876,496.57413482666016
719,325.4252314567566,478.6180114746094,371.4485692977905,498.094482421875
720,326.6979932785034,478.3972930908203,371.7649841308594,497.9564666748047
721,326.9210886955261,477.9705047607422,372.7562427520752,492.02816009521484
722,326.83862686157227,477.5191116333008,373.41726779937744,490.328369140625
723,326.7399001121521,477.5331115722656,374.5232820510864,492.5145721435547
724,326.15914821624756,476.0856246948242,368.7532711029053,490.09449005126953
725,326.065034866333,477.61322021484375,367.9898500442505,491.4847183227539
726,324.85211849212646,478.40904235839844,359.858980178833,490.4280471801758
727,324.8335361480713,476.654052734375,360.94422340393066,485.5607223510742
728,325.87918996810913,475.4349899291992,362.73911476135254,487.3383331298828
729,327.95549869537354,474.92332458496094,363.60235691070557,487.1427536010742
730,329.42994117736816,475.05531311035156,367.0673418045044,486.2809371948242
731,329.11547899246216,475.1323699951172,367.1280241012573,488.8037872314453
732,328.9018249511719,475.19813537597656,368.3597803115845,493.8903045654297
733,329.9205708503723,477.29583740234375,370.51498889923096,502.67555236816406
734,328.0637526512146,477.2891616821289,368.84416580200195,501.19117736816406
735,321.1566996574402,482.0907211303711,358.0403137207031,498.5469055175781
736,307.74001121520996,487.4950408935547,361.3415765762329,529.3272018432617
737,292.01340436935425,491.42906188964844,350.90563774108887,517.8407669067383
738,279.83471632003784,495.60604095458984,353.4462261199951,523.4879684448242
739,259.8525381088257,498.89476776123047,350.16762256622314,521.4127349853516
740,251.9830870628357,499.7148895263672,352.9125952720642,517.6312255859375
741,247.22362518310547,499.9252700805664,354.53805685043335,517.1126174926758
742,245.85572004318237,501.4875030517578,354.8250961303711,507.25921630859375
743,244.89737749099731,502.65533447265625,355.1306104660034,497.59498596191406
744,244.1539978981018,503.5922622680664,355.18914699554443,495.4342269897461
745,243.73435020446777,504.2222595214844,351.64785861968994,494.0696716308594
746,242.88297414779663,504.15863037109375,345.4304766654968,489.92225646972656
747,240.50475597381592,503.95301818847656,338.92714977264404,484.7480773925781
748,240.02069234848022,504.40406799316406,331.2289524078369,483.63330841064453
749,241.91458940505981,504.4046401977539,327.3602628707886,481.81373596191406
750,243.13771963119507,504.08817291259766,328.57648372650146,479.16053771972656
751,242.774977684021,503.8666534423828,330.3499388694763,480.97034454345703
752,243.1202530860901,503.83426666259766,331.330361366272,480.5649948120117
753,243.60290050506592,502.40501403808594,332.45364904403687,481.7978286743164
754,243.89942407608032,502.2698211669922,335.1650404930115,482.1480178833008
755,244.0111541748047,501.47010803222656,341.73572301864624,497.8569793701172
756,244.24560070037842,501.45042419433594,343.2189416885376,497.78614044189453
757,242.81293630599976,500.8718490600586,356.18993282318115,520.1624298095703
758,242.97715187072754,500.9027862548828,360.54060459136963,549.8907470703125
759,242.3826241493225,500.76183319091797,356.6571307182312,529.5388793945312
760,241.01630687713623,501.2830352783203,361.53950214385986,519.0261840820312
761,240.30492067337036,501.2787628173828,372.0219612121582,512.1385955810547
762,239.93335962295532,501.5616226196289,369.0397310256958,510.9067916870117
763,239.05155658721924,501.26232147216797,367.0733070373535,518.3530426025391
764,238.35137128829956,501.0710144042969,364.4300651550293,516.6329956054688
765,236.79736375808716,499.61483001708984,363.8338851928711,508.1686782836914
766,236.87592029571533,498.536376953125,362.6272773742676,507.2886276245117
767,234.88260984420776,488.5250473022461,351.8073105812073,507.20531463623047
768,235.27208805084229,485.42747497558594,373.0454921722412,491.7023468017578
769,235.55983543395996,484.70699310302734,373.7570285797119,495.2291488647461
770,234.17349815368652,482.1295166015625,392.56454944610596,492.8028106689453
771,234.07125234603882,484.3152618408203,394.9681520462036,493.1906509399414
772,238.71962785720825,485.4713821411133,402.11467266082764,492.54573822021484
773,240.9153699874878,486.1623764038086,399.6702575683594,490.81825256347656
774,241.9717526435852,486.54747009277344,396.8567705154419,488.64646911621094
775,241.8358826637268,487.6687240600586,377.2237300872803,482.3377990722656
776,242.57574319839478,487.8101348876953,385.15761852264404,474.2249298095703
777,243.42705488204956,489.3033981323242,381.95209980010986,467.11814880371094
778,243.2759714126587,489.34226989746094,364.77149963378906,465.19100189208984
779,243.53305578231812,489.7041320800781,315.0429368019104,470.66062927246094
780,243.3834743499756,492.66040802001953,296.87766551971436,473.1739807128906
781,243.05989265441895,493.34598541259766,282.1816062927246,473.8373565673828
782,242.6013422012329,494.6685028076172,276.6416645050049,474.0256881713867
783,240.722336769104,496.3069534301758,272.0610737800598,474.3290328979492
784,239.72176551818848,497.0049285888672,275.17483949661255,475.15625
785,239.26948070526123,497.31204986572266,272.8114056587219,475.2294158935547
786,238.32639455795288,498.96873474121094,275.3037142753601,470.7521438598633
787,237.824285030365,500.9741973876953,268.4627079963684,477.11647033691406
788,237.3793387413025,501.06739044189453,271.6742777824402,477.80323028564453
789,237.3903250694275,501.1051940917969,280.1152753829956,478.44688415527344
790,237.09227800369263,500.79647064208984,285.47353506088257,475.50926208496094
791,237.2065830230713,501.30138397216797,312.8460359573364,461.43096923828125
792,237.03296899795532,501.1984634399414,311.43611669540405,462.66666412353516
793,237.04569339752197,501.14356994628906,307.2987127304077,462.39051818847656
794,237.02427864074707,500.3809356689453,309.96306896209717,463.6183166503906
795,237.0845103263855,500.73577880859375,333.80337953567505,461.45057678222656
796,234.00938987731934,500.57056427001953,339.6098041534424,462.5223922729492
797,217.95124053955078,497.6600646972656,278.8895916938782,463.98983001708984
798,203.33045482635498,487.6398468017578,290.31760454177856,460.3697967529297
799,178.08653354644775,466.17725372314453,370.58258056640625,481.04846954345703
800,162.52386331558228,444.60262298583984,369.5208978652954,487.49290466308594
801,149.65012907981873,433.1641387939453,359.05667781829834,483.85196685791016
802,147.44831442832947,429.9876403808594,350.5516719818115,481.23287200927734
803,143.72289776802063,427.9413604736328,368.33609104156494,483.05843353271484
804,142.5116765499115,427.6662826538086,360.6254482269287,481.60449981689453
805,139.28948521614075,425.18260955810547,359.71158742904663,480.7712936401367
806,139.0241825580597,423.6376190185547,355.5439496040344,480.23303985595703
807,138.85287523269653,425.2049255371094,357.6743745803833,480.0033950805664
808,137.46758937835693,427.39402770996094,356.5631675720215,481.02001190185547
809,137.84300208091736,426.6300582885742,358.9104223251343,480.7427215576172
810,138.50540041923523,427.34031677246094,361.4641857147217,480.63507080078125
811,137.2164487838745,426.13895416259766,371.77558422088623,484.51602935791016
812,137.51869082450867,426.1221694946289,373.98173332214355,489.5423126220703
813,138.03945779800415,424.9399185180664,358.73215198516846,489.58274841308594
814,137.42002844810486,422.77217864990234,367.8246259689331,495.74501037597656
815,138.02600383758545,421.7285919189453,350.7759475708008,513.5134124755859
816,138.53883147239685,422.37491607666016,292.66091108322144,520.1226043701172
817,138.68650317192078,422.1343231201172,281.56688690185547,518.2272338867188
818,138.71631860733032,422.52174377441406,297.0206594467163,524.712028503418
819,139.56952929496765,422.79857635498047,291.70928478240967,514.8251342773438
820,142.36340403556824,422.9383850097656,351.1875915527344,506.7484664916992
821,142.15564012527466,422.99205780029297,362.7485990524292,500.7426452636719
822,141.93508744239807,422.72743225097656,368.32926750183105,495.75950622558594
823,141.48388624191284,422.64625549316406,356.02951526641846,468.07361602783203
824,141.161527633667,422.95433044433594,302.22350120544434,440.3960418701172
825,141.1406707763672,422.9808807373047,255.16148328781128,391.5675735473633
826,141.53871059417725,423.0077362060547,257.26982831954956,370.98812103271484
827,142.69466757774353,423.0003356933594,227.20818758010864,402.47352600097656
828,142.82413244247437,422.545166015625,196.1057424545288,385.80894470214844
829,143.12294125556946,422.58018493652344,185.35147905349731,346.4996337890625
830,143.68945598602295,422.5894546508789,203.16924333572388,356.3965606689453
831,143.34089756011963,423.9684295654297,185.92461347579956,382.47325897216797
832,142.00247526168823,423.9649200439453,187.4069094657898,383.06251525878906
833,141.62136554718018,420.6444549560547,206.74018621444702,354.72965240478516
834,138.4862494468689,420.7674026489258,174.45443630218506,367.9950714111328
835,138.83386373519897,419.85633850097656,210.30492782592773,341.28021240234375
836,139.0313708782196,419.87979888916016,211.30088567733765,345.29407501220703
837,135.8053708076477,412.9683303833008,213.1955337524414,340.21121978759766
838,122.14595317840576,447.82352447509766,204.7598361968994,348.8300323486328
839,120.63657760620117,439.2173385620117,202.91016340255737,347.30194091796875
840,124.09000754356384,382.6991653442383,204.46479320526123,340.35552978515625
841,122.18823552131653,361.86912536621094,208.23256731033325,336.56490325927734
842,122.33978033065796,360.4656219482422,209.550883769989,334.89917755126953
843,122.85504341125488,340.7579040527344,208.643159866333,330.1165008544922
844,127.88732886314392,338.54793548583984,208.98680448532104,331.3898468017578
845,132.58771777153015,342.4287414550781,209.44741487503052,330.5591583251953
846,132.7110779285431,341.9601821899414,210.56503772735596,329.9272918701172
847,123.52333188056946,331.7870330810547,211.27251863479614,331.14551544189453
848,107.30114936828613,329.56809997558594,218.65902185440063,332.8186798095703
849,95.82862257957458,325.87268829345703,241.59311056137085,333.60931396484375
850,94.0089476108551,324.96700286865234,234.5027232170105,334.2629623413086
851,100.95636248588562,332.4525451660156,221.56975507736206,334.58900451660156
852,106.33537173271179,335.9375,214.19344425201416,334.6880340576172
853,123.45655560493469,337.2669219970703,217.8536295890808,336.52347564697266
854,131.55640840530396,338.5498809814453,250.05753993988037,336.5827941894531
855,137.97529935836792,338.76129150390625,251.25539302825928,336.6775131225586
856,141.65724277496338,344.06307220458984,228.147132396698,343.4673309326172
857,143.29829335212708,346.91490173339844,207.41363525390625,344.8237609863281
858,141.4285683631897,346.4824676513672,206.29026174545288,344.67620849609375
859,139.3037223815918,345.08800506591797,213.40678453445435,344.31568145751953
860,138.56586813926697,344.7547912597656,211.65997982025146,345.59566497802734
861,141.0350775718689,344.45323944091797,213.35150957107544,340.39222717285156
862,146.52700781822205,336.20861053466797,212.4356746673584,338.46656799316406
863,144.53754901885986,332.18727111816406,207.84491300582886,337.8477478027344
864,143.57391715049744,330.8134078979492,205.12107610702515,337.8765106201172
865,147.3796284198761,330.23815155029297,201.6726779937744,335.9760284423828
866,146.42390370368958,328.36658477783203,201.75582647323608,339.25254821777344
867,146.74636960029602,329.67891693115234,197.40824460983276,346.39549255371094
868,146.22979760169983,329.4947052001953,222.93798208236694,337.3566436767578
869,145.8251917362213,328.8902282714844,229.8223114013672,329.8208236694336
870,144.55408215522766,328.95748138427734,218.4376859664917,334.5773696899414
871,143.76516938209534,329.39754486083984,208.68416547775269,337.46753692626953
872,143.20429801940918,331.8059539794922,198.9877223968506,343.9226531982422
873,140.85668921470642,333.4363555908203,196.14153385162354,345.17784118652344
874,139.44414138793945,333.5698699951172,184.67337369918823,359.6697235107422
875,128.8648545742035,331.0538101196289,185.66036224365234,363.3289337158203
876,113.91196846961975,327.8775405883789,189.94269132614136,361.40769958496094
877,116.82531952857971,327.30003356933594,189.98923301696777,365.50559997558594
878,118.5790228843689,327.71087646484375,193.49518060684204,365.90599060058594
879,121.00803136825562,327.9810333251953,195.73179960250854,363.46424102783203
880,132.92280077934265,329.7702407836914,192.50641107559204,362.09503173828125
881,141.63960456848145,329.8366165161133,186.9537878036499,358.19358825683594
882,145.75243949890137,330.7635498046875,173.64136219024658,348.8772201538086
883,143.90516996383667,336.0631561279297,170.6258726119995,345.4153060913086
884,142.6846146583557,340.0104522705078,171.6859245300293,343.9973449707031
885,141.7125391960144,347.28485107421875,176.16438746452332,361.18541717529297
886,139.21409368515015,364.7404098510742,189.61286544799805,394.9925231933594
887,123.26631188392639,417.9146194458008,201.4390254020691,357.98240661621094
888,123.73376727104187,434.7862243652344,208.3585238456726,353.30528259277344
889,131.6603708267212,427.39784240722656,203.8871955871582,352.6499938964844
